session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_stage,onboarding_field,event_name,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,customer_information,full_name,entered,2026-08-30T16:44:05.161906,completed,52.73,False,home_address,email_address,passed,,20.0,0.3,Medium,provided_guidance,3.94,True,1,none,Review the current information and proceed to email_address.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,customer_information,email_address,entered,2026-08-30T17:36:48.961906,completed,39.91,False,full_name,identification_document_number,passed,,25.0,0.3,Medium,entered_information,0.31,True,1,none,Review the current information and proceed to identification_document_number.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,identity_verification,identification_document_number,entered,2026-08-30T18:16:43.561906,completed,56.99,False,email_address,face_match_verification,passed,,30.0,0.3,Medium,entered_information,2.74,True,0,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,identity_verification,face_match_verification,entered,2026-08-30T19:13:42.961906,completed,43.97,False,identification_document_number,identification_document_type,passed,,35.0,0.3,Medium,reviewed_information,3.35,True,0,none,Review the current information and proceed to identification_document_type.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,identity_verification,identification_document_type,entered,2026-08-30T19:57:41.161906,completed,31.7,False,face_match_verification,selfie_liveness_check,passed,,40.0,0.3,Medium,reviewed_information,3.12,True,0,none,Review the current information and proceed to selfie_liveness_check.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,identity_verification,selfie_liveness_check,entered,2026-08-30T20:29:23.161906,completed,24.12,False,identification_document_type,assets,passed,,45.0,0.3,Medium,reviewed_information,2.62,True,0,none,Review the current information and proceed to assets.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,financial_profile,assets,entered,2026-08-30T20:53:30.361906,completed,45.92,False,selfie_liveness_check,income,passed,,50.0,0.2,Low,reviewed_information,3.64,True,1,none,Review the current information and proceed to income.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,financial_profile,income,entered,2026-08-30T21:39:25.561906,completed,31.76,False,assets,profession,passed,,55.0,0.2,Low,provided_guidance,1.44,True,0,none,Review the current information and proceed to profession.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,financial_profile,profession,entered,2026-08-30T22:11:11.161906,completed,15.18,False,income,us_person_status,passed,,60.0,0.2,Low,reviewed_information,2.48,True,1,none,Review the current information and proceed to us_person_status.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,regulatory_declarations,us_person_status,entered,2026-08-30T22:26:21.961906,completed,26.88,False,profession,politically_exposed_person_status,passed,,65.0,0.2,Low,reviewed_information,5.24,True,0,none,Review the current information and proceed to politically_exposed_person_status.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T22:53:14.761906,completed,26.44,False,us_person_status,business_relationship_purpose,passed,,70.0,0.2,Low,provided_guidance,4.7,True,0,none,Review the current information and proceed to business_relationship_purpose.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,account_setup,business_relationship_purpose,entered,2026-08-30T23:19:41.161906,completed,57.56,False,politically_exposed_person_status,beneficial_owner_information,passed,,75.0,0.2,Low,provided_guidance,2.61,True,0,none,Review the current information and proceed to beneficial_owner_information.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,account_setup,beneficial_owner_information,entered,2026-08-31T00:17:14.761906,completed,33.11,False,business_relationship_purpose,business_relationship_nature,passed,,80.0,0.2,Low,provided_guidance,4.99,True,1,none,Review the current information and proceed to business_relationship_nature.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,account_setup,business_relationship_nature,entered,2026-08-31T00:50:21.361906,completed,41.36,False,beneficial_owner_information,ownership_and_control_information,passed,,85.0,0.2,Low,reviewed_information,7.93,True,1,none,Review the current information and proceed to ownership_and_control_information.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,account_setup,ownership_and_control_information,entered,2026-08-31T01:31:42.961906,completed,17.81,False,business_relationship_nature,commercial_address,passed,,90.0,0.2,Low,reviewed_information,1.39,True,0,none,Review the current information and proceed to commercial_address.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,account_setup,commercial_address,entered,2026-08-31T01:49:31.561906,completed,55.75,False,ownership_and_control_information,terms_and_conditions_acceptance,passed,,95.0,0.2,Low,reviewed_information,7.02,True,1,none,Review the current information and proceed to terms_and_conditions_acceptance.,in_progress
SESSION-43CED7EA,CUST69535,AGENT242,banking,long_completion_times,account_setup,terms_and_conditions_acceptance,entered,2026-08-31T02:45:16.561906,completed,57.05,False,commercial_address,,passed,,100.0,0.2,Low,reviewed_information,4.98,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,customer_information,email_address,entered,2026-08-30T14:43:39.962319,completed,6.17,False,,date_of_birth,passed,,7.14,0.15,Low,entered_information,2.84,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,customer_information,date_of_birth,entered,2026-08-30T14:49:50.162319,completed,3.02,False,email_address,full_name,passed,,14.29,0.15,Low,completed_step,1.11,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,customer_information,full_name,entered,2026-08-30T14:52:51.362319,completed,11.49,False,date_of_birth,home_address,passed,,21.43,0.15,Low,entered_information,0.52,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,customer_information,home_address,entered,2026-08-30T15:04:20.762319,completed,5.97,False,full_name,mobile_phone_number,passed,,28.57,0.15,Low,entered_information,0.66,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,customer_information,mobile_phone_number,entered,2026-08-30T15:10:18.962319,completed,11.64,False,home_address,identification_document_type,passed,,35.71,0.15,Low,provided_guidance,3.83,True,0,none,Review the current information and proceed to identification_document_type.,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,identity_verification,identification_document_type,entered,2026-08-30T15:21:57.362319,completed,6.62,False,mobile_phone_number,identification_document_number,passed,,42.86,0.15,Low,provided_guidance,2.14,True,0,none,Review the current information and proceed to identification_document_number.,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,identity_verification,identification_document_number,entered,2026-08-30T15:28:34.562319,completed,2.53,False,identification_document_type,face_match_verification,passed,,50.0,0.05,Low,provided_guidance,1.92,True,0,none,Review the current information and proceed to face_match_verification.,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,identity_verification,face_match_verification,entered,2026-08-30T15:31:06.362319,completed,8.93,False,identification_document_number,selfie_liveness_check,passed,,57.14,0.05,Low,entered_information,2.95,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,identity_verification,selfie_liveness_check,entered,2026-08-30T15:40:02.162319,completed,9.5,False,face_match_verification,profession,passed,,64.29,0.05,Low,completed_step,2.64,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,financial_profile,profession,entered,2026-08-30T15:49:32.162319,completed,4.59,False,selfie_liveness_check,income,passed,,71.43,0.05,Low,entered_information,0.35,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,financial_profile,income,entered,2026-08-30T15:54:07.562319,completed,7.73,False,profession,politically_exposed_person_status,passed,,78.57,0.05,Low,completed_step,0.58,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T16:01:51.362319,completed,11.72,False,income,us_person_status,passed,,85.71,0.05,Low,entered_information,1.53,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,regulatory_declarations,us_person_status,entered,2026-08-30T16:13:34.562319,completed,9.75,False,politically_exposed_person_status,terms_and_conditions_acceptance,passed,,92.86,0.05,Low,completed_step,0.4,False,0,none,,in_progress
SESSION-DCF1B617,CUST27529,AGENT381,banking,normal_completion,account_setup,terms_and_conditions_acceptance,entered,2026-08-30T16:23:19.562319,completed,3.44,False,us_person_status,,passed,,100.0,0.05,Low,entered_information,2.91,False,0,none,,completed
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,customer_information,mobile_phone_number,entered,2026-08-30T14:43:39.962594,completed,8.65,False,,date_of_birth,passed,,7.14,0.15,Low,provided_guidance,2.0,True,0,none,Review the current information and proceed to date_of_birth.,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,customer_information,date_of_birth,entered,2026-08-30T14:52:18.962594,completed,13.83,False,mobile_phone_number,full_name,passed,,14.29,0.15,Low,entered_information,1.04,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,customer_information,full_name,entered,2026-08-30T15:06:08.762594,completed,12.58,False,date_of_birth,home_address,passed,,21.43,0.15,Low,entered_information,2.46,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,customer_information,home_address,entered,2026-08-30T15:18:43.562594,completed,19.19,False,full_name,email_address,passed,,28.57,0.3,Medium,entered_information,0.35,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,customer_information,email_address,entered,2026-08-30T15:37:54.962594,completed,15.29,False,home_address,face_match_verification,passed,,35.71,0.3,Medium,entered_information,1.65,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,identity_verification,face_match_verification,entered,2026-08-30T15:53:12.362594,completed,12.63,False,email_address,selfie_liveness_check,passed,,42.86,0.15,Low,provided_guidance,3.9,True,0,none,Review the current information and proceed to selfie_liveness_check.,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,identity_verification,selfie_liveness_check,entered,2026-08-30T16:05:50.162594,completed,13.26,False,face_match_verification,identification_document_number,passed,,50.0,0.05,Low,completed_step,2.54,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,identity_verification,identification_document_number,entered,2026-08-30T16:19:05.762594,completed,6.99,False,selfie_liveness_check,identification_document_type,passed,,57.14,0.05,Low,completed_step,0.55,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,identity_verification,identification_document_type,entered,2026-08-30T16:26:05.162594,completed,5.6,False,identification_document_number,income,passed,,64.29,0.05,Low,entered_information,0.21,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,financial_profile,income,entered,2026-08-30T16:31:41.162594,completed,9.01,False,identification_document_type,profession,passed,,71.43,0.05,Low,provided_guidance,3.59,True,0,none,Review the current information and proceed to profession.,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,financial_profile,profession,entered,2026-08-30T16:40:41.762594,completed,10.81,False,income,politically_exposed_person_status,passed,,78.57,0.05,Low,completed_step,0.91,False,0,none,,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,regulatory_declarations,politically_exposed_person_status,entered,2026-08-30T16:51:30.362594,failed,17.36,False,profession,us_person_status,failed,Invalid information entered,85.71,0.45,Medium,requested_missing_information,4.92,True,2,none,Review the current information and proceed to us_person_status.,in_progress
SESSION-B9A112B4,CUST56506,AGENT910,banking,validation_errors,regulatory_declarations,us_person_status,entered,2026-08-30T17:08:51.962594,completed,12.86,False,politically_exposed_person_status,terms_and_conditions_acceptance,passed,,92.86,0.05,Low,provided_guidance,3.76,True,0,none,Review the current information and proceed to terms_and_conditions_acceptance.,in_progress
