session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_field,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-52BADE72,CUST15687,AGENT498,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.276162,completed,6.37,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,0.95,False,0,none,,in_progress
SESSION-52BADE72,CUST15687,AGENT498,telecom,revisited_fields,Service Selection,2026-08-29 13:15:17.476162,completed,15.26,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,completed_step,0.56,False,0,none,,in_progress
SESSION-52BADE72,CUST15687,AGENT498,telecom,revisited_fields,Document Verification,2026-08-29 13:30:33.076162,completed,12.77,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,1.25,False,0,none,,in_progress
SESSION-52BADE72,CUST15687,AGENT498,telecom,revisited_fields,Installation,2026-08-29 13:43:19.276162,completed,9.72,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.94,False,0,none,,in_progress
SESSION-52BADE72,CUST15687,AGENT498,telecom,revisited_fields,Activation,2026-08-29 13:53:02.476162,completed,7.65,False,Installation,Customer Information,passed,,100.0,0.05,Low,completed_step,2.04,False,0,none,,in_progress
SESSION-52BADE72,CUST15687,AGENT498,telecom,revisited_fields,Customer Information,2026-08-29 14:00:41.476162,completed,13.04,True,Activation,,passed,,100.0,0.15,Low,revisited_information,5.47,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-530C5A6D,CUST49759,AGENT914,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.204438,completed,8.77,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.45,False,0,none,,in_progress
SESSION-530C5A6D,CUST49759,AGENT914,telecom,normal_completion,Service Selection,2026-08-29 13:17:41.404438,completed,4.89,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.22,False,0,none,,in_progress
SESSION-530C5A6D,CUST49759,AGENT914,telecom,normal_completion,Document Verification,2026-08-29 13:22:34.804438,completed,8.37,False,Service Selection,Installation,passed,,60.0,0.05,Low,reviewed_information,7.36,False,0,none,,in_progress
SESSION-530C5A6D,CUST49759,AGENT914,telecom,normal_completion,Installation,2026-08-29 13:30:57.004438,completed,4.69,False,Document Verification,Activation,passed,,80.0,0.05,Low,provided_guidance,1.66,True,0,none,Review the current information and proceed to Activation.,in_progress
SESSION-530C5A6D,CUST49759,AGENT914,telecom,normal_completion,Activation,2026-08-29 13:35:38.404438,completed,5.46,False,Installation,,passed,,100.0,0.05,Low,completed_step,2.13,False,0,none,,completed
SESSION-53191BD2,CUST25327,AGENT222,banking,validation_errors,Customer Information,2026-08-29 13:08:55.170050,completed,18.73,False,,Identity Verification,passed,,20.0,0.3,Medium,entered_information,0.34,False,0,none,,in_progress
SESSION-53191BD2,CUST25327,AGENT222,banking,validation_errors,Identity Verification,2026-08-29 13:27:38.970050,completed,17.03,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,completed_step,2.93,False,0,none,,in_progress
SESSION-53191BD2,CUST25327,AGENT222,banking,validation_errors,Document Verification,2026-08-29 13:44:40.770050,completed,8.01,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.76,False,0,none,,in_progress
SESSION-53191BD2,CUST25327,AGENT222,banking,validation_errors,Account Information,2026-08-29 13:52:41.370050,completed,19.94,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.2,Low,completed_step,2.35,False,0,none,,in_progress
SESSION-53191BD2,CUST25327,AGENT222,banking,validation_errors,Onboarding Confirmation,2026-08-29 14:12:37.770050,failed,7.39,False,Account Information,,failed,Information could not be verified,100.0,0.3,Medium,corrected_information,1.82,True,2,none,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-535C0D01,CUST49347,AGENT431,banking,normal_completion,Customer Information,2026-08-29 13:08:55.192505,completed,3.77,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,3.27,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-535C0D01,CUST49347,AGENT431,banking,normal_completion,Identity Verification,2026-08-29 13:12:41.392505,completed,6.63,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,2.71,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-535C0D01,CUST49347,AGENT431,banking,normal_completion,Document Verification,2026-08-29 13:19:19.192505,completed,10.65,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,0.4,False,0,none,,in_progress
SESSION-535C0D01,CUST49347,AGENT431,banking,normal_completion,Account Information,2026-08-29 13:29:58.192505,completed,3.1,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,reviewed_information,1.75,False,0,none,,in_progress
SESSION-535C0D01,CUST49347,AGENT431,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:33:04.192505,completed,11.77,False,Account Information,,passed,,100.0,0.05,Low,entered_information,0.59,False,0,none,,completed
SESSION-53973B6C,CUST54116,AGENT731,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.270842,completed,8.9,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.99,False,0,none,,in_progress
SESSION-53973B6C,CUST54116,AGENT731,telecom,normal_completion,Service Selection,2026-08-29 13:17:49.270842,completed,11.37,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.42,False,0,none,,in_progress
SESSION-53973B6C,CUST54116,AGENT731,telecom,normal_completion,Document Verification,2026-08-29 13:29:11.470842,completed,1.09,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.08,False,0,none,,in_progress
SESSION-53973B6C,CUST54116,AGENT731,telecom,normal_completion,Installation,2026-08-29 13:30:16.870842,completed,7.48,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.79,False,0,none,,in_progress
SESSION-53973B6C,CUST54116,AGENT731,telecom,normal_completion,Activation,2026-08-29 13:37:45.670842,completed,9.37,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.18,False,0,none,,completed
SESSION-539FC4B8,CUST20974,AGENT451,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.284798,completed,1.4,False,,Service Selection,passed,,20.0,0.15,Low,reviewed_information,1.8,False,0,none,,in_progress
SESSION-539FC4B8,CUST20974,AGENT451,telecom,normal_completion,Service Selection,2026-08-29 13:10:19.284798,completed,3.22,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.24,False,0,none,,in_progress
SESSION-539FC4B8,CUST20974,AGENT451,telecom,normal_completion,Document Verification,2026-08-29 13:13:32.484798,completed,1.24,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,0.92,False,0,none,,in_progress
SESSION-539FC4B8,CUST20974,AGENT451,telecom,normal_completion,Installation,2026-08-29 13:14:46.884798,completed,11.51,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,2.51,False,0,none,,in_progress
SESSION-539FC4B8,CUST20974,AGENT451,telecom,normal_completion,Activation,2026-08-29 13:26:17.484798,completed,5.61,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.35,False,0,none,,completed
SESSION-53A66A78,CUST46501,AGENT326,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.335091,completed,2.63,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,2.13,False,0,none,,in_progress
SESSION-53A66A78,CUST46501,AGENT326,telecom,normal_completion,Service Selection,2026-08-29 13:11:33.135091,completed,9.96,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,1.07,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-53A66A78,CUST46501,AGENT326,telecom,normal_completion,Document Verification,2026-08-29 13:21:30.735091,completed,6.36,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,0.24,False,0,none,,in_progress
SESSION-53A66A78,CUST46501,AGENT326,telecom,normal_completion,Installation,2026-08-29 13:27:52.335091,completed,2.06,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,1.54,False,0,none,,in_progress
SESSION-53A66A78,CUST46501,AGENT326,telecom,normal_completion,Activation,2026-08-29 13:29:55.935091,completed,9.02,False,Installation,,passed,,100.0,0.05,Low,entered_information,0.84,False,0,none,,completed
SESSION-53A968DC,CUST54420,AGENT545,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.296267,completed,4.89,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,0.63,False,0,none,,in_progress
SESSION-53A968DC,CUST54420,AGENT545,telecom,normal_completion,Service Selection,2026-08-29 13:13:48.696267,completed,8.29,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.85,False,0,none,,in_progress
SESSION-53A968DC,CUST54420,AGENT545,telecom,normal_completion,Document Verification,2026-08-29 13:22:06.096267,completed,10.58,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,1.59,False,0,none,,in_progress
SESSION-53A968DC,CUST54420,AGENT545,telecom,normal_completion,Installation,2026-08-29 13:32:40.896267,completed,8.44,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.58,False,0,none,,in_progress
SESSION-53A968DC,CUST54420,AGENT545,telecom,normal_completion,Activation,2026-08-29 13:41:07.296267,completed,4.17,False,Installation,,passed,,100.0,0.05,Low,provided_guidance,2.18,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-53BF8D74,CUST70815,AGENT558,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.350613,completed,1.78,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.66,False,0,none,,in_progress
SESSION-53BF8D74,CUST70815,AGENT558,telecom,normal_completion,Service Selection,2026-08-29 13:10:42.150613,completed,9.99,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.76,False,0,none,,in_progress
SESSION-53BF8D74,CUST70815,AGENT558,telecom,normal_completion,Document Verification,2026-08-29 13:20:41.550613,completed,11.44,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,1.42,False,0,none,,in_progress
SESSION-53BF8D74,CUST70815,AGENT558,telecom,normal_completion,Installation,2026-08-29 13:32:07.950613,completed,10.88,False,Document Verification,Activation,passed,,80.0,0.05,Low,provided_guidance,1.17,True,0,none,Review the current information and proceed to Activation.,in_progress
SESSION-53BF8D74,CUST70815,AGENT558,telecom,normal_completion,Activation,2026-08-29 13:43:00.750613,completed,4.89,False,Installation,,passed,,100.0,0.05,Low,entered_information,1.84,False,0,none,,completed
SESSION-53E4F7F9,CUST27088,AGENT419,banking,normal_completion,Customer Information,2026-08-29 13:08:55.178310,completed,10.78,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,0.61,False,0,none,,in_progress
SESSION-53E4F7F9,CUST27088,AGENT419,banking,normal_completion,Identity Verification,2026-08-29 13:19:41.978310,completed,1.7,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,6.88,False,0,none,,in_progress
SESSION-53E4F7F9,CUST27088,AGENT419,banking,normal_completion,Document Verification,2026-08-29 13:21:23.978310,completed,4.13,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,0.5,False,0,none,,in_progress
SESSION-53E4F7F9,CUST27088,AGENT419,banking,normal_completion,Account Information,2026-08-29 13:25:31.778310,completed,6.38,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,2.56,False,0,none,,in_progress
SESSION-53E4F7F9,CUST27088,AGENT419,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:31:54.578310,completed,9.33,False,Account Information,,passed,,100.0,0.05,Low,entered_information,1.25,False,0,none,,completed
SESSION-5406B3C0,CUST88267,AGENT257,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.266076,completed,3.02,False,,Service Selection,passed,,20.0,0.15,Low,provided_guidance,2.77,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-5406B3C0,CUST88267,AGENT257,telecom,normal_completion,Service Selection,2026-08-29 13:11:56.466076,completed,2.13,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.94,False,0,none,,in_progress
SESSION-5406B3C0,CUST88267,AGENT257,telecom,normal_completion,Document Verification,2026-08-29 13:14:04.266076,completed,6.82,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.22,False,0,none,,in_progress
SESSION-5406B3C0,CUST88267,AGENT257,telecom,normal_completion,Installation,2026-08-29 13:20:53.466076,completed,10.65,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,0.24,False,0,none,,in_progress
SESSION-5406B3C0,CUST88267,AGENT257,telecom,normal_completion,Activation,2026-08-29 13:31:32.466076,completed,9.99,False,Installation,,passed,,100.0,0.05,Low,provided_guidance,2.9,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-546AD409,CUST39402,AGENT933,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.232477,completed,5.38,False,,Service Selection,passed,,20.0,0.15,Low,reviewed_information,6.3,False,0,none,,in_progress
SESSION-546AD409,CUST39402,AGENT933,telecom,normal_completion,Service Selection,2026-08-29 13:14:18.032477,completed,1.67,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,3.52,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-546AD409,CUST39402,AGENT933,telecom,normal_completion,Document Verification,2026-08-29 13:15:58.232477,completed,5.4,False,Service Selection,Installation,passed,,60.0,0.05,Low,provided_guidance,1.91,True,0,none,Review the current information and proceed to Installation.,in_progress
SESSION-546AD409,CUST39402,AGENT933,telecom,normal_completion,Installation,2026-08-29 13:21:22.232477,completed,9.16,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,1.4,False,0,none,,in_progress
SESSION-546AD409,CUST39402,AGENT933,telecom,normal_completion,Activation,2026-08-29 13:30:31.832477,completed,5.49,False,Installation,,passed,,100.0,0.05,Low,reviewed_information,3.6,False,0,none,,completed
